x,y,heading
4.600628852844238,1.7477161884307861,0.0
4.568997816606001,1.7498030770908704,3.0757121503171048
4.537366780367765,1.7518899657509543,3.0757121503171048
4.505735744129527,1.7539768544110386,3.0757121503171048
4.474104707891291,1.7560637430711226,3.0757121503171048
4.442473671653054,1.7581506317312068,3.0757121503171048
4.410842635414817,1.7602375203912908,3.0757121503171048
4.37921159917658,1.762324409051375,3.0757121503171048
4.347580562938344,1.764411297711459,3.0757121503171048
4.3159495267001065,1.7664981863715432,3.0757121503171048
4.28431849046187,1.7685850750316272,3.0757121503171048
4.252687454223633,1.7706719636917114,3.0757121503171048
4.248992876573042,1.7767313176935369,2.118340468813452
4.245298298922452,1.7827906716953625,2.118340468813452
4.241603721271861,1.788850025697188,2.118340468813452
4.2379091436212715,1.7949093796990134,2.118340468813452
4.234214565970681,1.8009687337008389,2.118340468813452
4.230519988320091,1.8070280877026645,2.118340468813452
4.2268254106695,1.81308744170449,2.118340468813452
4.22313083301891,1.8191467957063154,2.118340468813452
4.219436255368319,1.8252061497081409,2.118340468813452
4.2157416777177295,1.8312655037099665,2.118340468813452
4.212047100067139,1.837324857711792,2.118340468813452
4.183633197437633,1.8383683508092707,3.1048844136681613
4.155219294808128,1.8394118439067493,3.1048844136681613
4.126805392178622,1.840455337004228,3.1048844136681613
4.098391489549116,1.8414988301017068,3.1048844136681613
4.069977586919611,1.8425423231991855,3.1048844136681613
4.0415636842901055,1.843585816296664,3.1048844136681613
4.0131497816606005,1.8446293093941428,3.1048844136681613
3.9847358790310947,1.8456728024916216,3.1048844136681613
3.956321976401589,1.8467162955891003,3.1048844136681613
3.9279080737720835,1.8477597886865789,3.1048844136681613
3.899494171142578,1.8488032817840576,3.1048844136681613
3.868183135986328,1.858600378036499,2.8383470980520253
3.836872100830078,1.8683974742889404,2.8383470980520253
3.805561065673828,1.8781945705413818,2.8383470980520253
3.774250030517578,1.8879916667938232,2.8383470980520253
3.742938995361328,1.8977887630462646,2.8383470980520253
3.711627960205078,1.907585859298706,2.8383470980520253
3.680316925048828,1.9173829555511475,2.8383470980520253
3.649005889892578,1.9271800518035889,2.8383470980520253
3.617694854736328,1.9369771480560303,2.8383470980520253
3.586383819580078,1.9467742443084717,2.8383470980520253
3.555072784423828,1.956571340560913,2.8383470980520253
3.5194088328968394,1.9657737125049939,2.8890706725046
3.483744881369851,1.9749760844490745,2.8890706725046
3.4480809298428623,1.9841784563931553,2.8890706725046
3.4124169783158735,1.9933808283372358,2.8890706725046
3.376753026788885,2.0025832002813164,2.8890706725046
3.3410890752618965,2.0117855722253974,2.8890706725046
3.3054251237349077,2.020987944169478,2.8890706725046
3.269761172207919,2.0301903161135586,2.8890706725046
3.23409722068093,2.039392688057639,2.8890706725046
3.198433269153942,2.04859506000172,2.8890706725046
3.162769317626953,2.057797431945801,2.8890706725046
3.1260971156033603,2.061236121437766,3.048097746741743
3.0894249135797676,2.064674810929732,3.048097746741743
3.0527527115561743,2.0681135004216973,3.048097746741743
3.0160805095325816,2.071552189913663,3.048097746741743
2.9794083075089888,2.0749908794056284,3.048097746741743
2.942736105485396,2.0784295688975942,3.048097746741743
2.906063903461803,2.0818682583895596,3.048097746741743
2.86939170143821,2.0853069478815254,3.048097746741743
2.832719499414617,2.0887456373734907,3.048097746741743
2.7960472973910244,2.0921843268654565,3.048097746741743
2.7593750953674316,2.095623016357422,3.048097746741743
2.7251940207047896,2.096572442488237,3.1138234250338868
2.6910129460421475,2.0975218686190518,3.1138234250338868
2.6568318713795054,2.0984712947498667,3.1138234250338868
2.6226507967168633,2.0994207208806817,3.1138234250338868
2.588469722054221,2.1003701470114966,3.1138234250338868
2.5542886473915796,2.101319573142312,3.1138234250338868
2.5201075727289375,2.102268999273127,3.1138234250338868
2.4859264980662954,2.103218425403942,3.1138234250338868
2.4517454234036533,2.104167851534757,3.1138234250338868
2.4175643487410112,2.1051172776655718,3.1138234250338868
2.383383274078369,2.1060667037963867,3.1138234250338868
2.328908183357932,2.10936223376881,3.081170203026151
2.2744330926374956,2.112657763741233,3.081170203026151
2.2199580019170586,2.1159532937136563,3.081170203026151
2.165482911196622,2.1192488236860796,3.081170203026151
2.111007820476185,2.122544353658503,3.081170203026151
2.0565327297557485,2.125839883630926,3.081170203026151
2.0020576390353115,2.129135413603349,3.081170203026151
1.9475825483148748,2.1324309435757725,3.081170203026151
1.893107457594438,2.135726473548196,3.081170203026151
1.8386323668740012,2.1390220035206187,3.081170203026151
1.7841572761535645,2.142317533493042,3.081170203026151
1.7321330200542102,2.155762542377819,2.8886888908551716
1.6801087639548562,2.1692075512625952,2.8886888908551716
1.628084507855502,2.182652560147372,2.8886888908551716
1.576060251756148,2.196097569032149,2.8886888908551716
1.5240359956567937,2.2095425779169258,2.8886888908551716
1.4720117395574397,2.222987586801702,2.8886888908551716
1.4199874834580855,2.236432595686479,2.8886888908551716
1.3679632273587314,2.249877604571256,2.8886888908551716
1.3159389712593772,2.2633226134560327,2.8886888908551716
1.263914715160023,2.276767622340809,2.8886888908551716
1.211890459060669,2.290212631225586,2.8886888908551716
1.16641996123574,2.2973193255337803,2.98655449936448
1.120949463410811,2.3044260198419746,2.98655449936448
1.075478965585882,2.3115327141501685,2.98655449936448
1.0300084677609531,2.318639408458363,2.98655449936448
0.984537969936024,2.325746102766557,2.98655449936448
0.9390674721110951,2.3328527970747515,2.98655449936448
0.8935969742861661,2.339959491382946,2.98655449936448
0.8481264764612371,2.34706618569114,2.98655449936448
0.8026559786363081,2.354172879999334,2.98655449936448
0.7571854808113792,2.3612795743075283,2.98655449936448
0.7117149829864502,2.3683862686157227,2.98655449936448
0.6571921868757769,2.376780965111472,2.988825541426178
0.6026693907651034,2.385175661607222,2.988825541426178
0.54814659465443,2.3935703581029717,2.988825541426178
0.49362379854375665,2.4019650545987217,2.988825541426178
0.4391010024330833,2.410359751094471,2.988825541426178
0.3845782063224099,2.418754447590221,2.988825541426178
0.3300554102117365,2.4271491440859707,2.988825541426178
0.2755326141010631,2.4355438405817207,2.988825541426178
0.2210098179903897,2.44393853707747,2.988825541426178
0.16648702187971642,2.45233323357322,2.988825541426178
0.11196422576904297,2.4607279300689697,2.988825541426178
0.08533279462294145,2.4642093398354272,3.0116041764985257
0.05870136347683993,2.4676907496018843,3.0116041764985257
0.03206993233073842,2.471172159368342,3.0116041764985257
0.0054385011846368875,2.474653569134799,3.0116041764985257
-0.02119292996146463,2.4781349789012563,3.0116041764985257
-0.04782436110756613,2.4816163886677134,3.0116041764985257
-0.07445579225366766,2.485097798434171,3.0116041764985257
-0.1010872233997692,2.488579208200628,3.0116041764985257
-0.1277186545458707,2.4920606179670854,3.0116041764985257
-0.15435008569197223,2.4955420277335425,3.0116041764985257
-0.18098151683807373,2.4990234375,3.0116041764985257
-0.22416789965196088,2.5101484818892046,2.8894688973407194
-0.267354282465848,2.521273526278409,2.8894688973407194
-0.31054066527973523,2.5323985706676138,2.8894688973407194
-0.3537270480936224,2.5435236150568183,2.8894688973407194
-0.3969134309075095,2.554648659446023,2.8894688973407194
-0.44009981372139667,2.565773703835227,2.8894688973407194
-0.4832861965352839,2.5768987482244317,2.8894688973407194
-0.526472579349171,2.5880237926136362,2.8894688973407194
-0.5696589621630582,2.599148837002841,2.8894688973407194
-0.6128453449769453,2.6102738813920454,2.8894688973407194
-0.6560317277908325,2.62139892578125,2.8894688973407194
-0.7054325884038751,2.63100004196167,2.949634492390318
-0.7548334490169178,2.64060115814209,2.949634492390318
-0.8042343096299605,2.6502022743225098,2.949634492390318
-0.8536351702430032,2.6598033905029297,2.949634492390318
-0.9030360308560458,2.6694045066833496,2.949634492390318
-0.9524368914690884,2.6790056228637695,2.949634492390318
-1.001837752082131,2.6886067390441895,2.949634492390318
-1.0512386126951738,2.6982078552246094,2.949634492390318
-1.1006394733082165,2.7078089714050293,2.949634492390318
-1.150040333921259,2.717410087585449,2.949634492390318
-1.1994411945343018,2.727011203765869,2.949634492390318
-1.2399947426535867,2.7342392964796587,2.965209106196813
-1.2805482907728716,2.7414673891934482,2.965209106196813
-1.3211018388921565,2.748695481907238,2.965209106196813
-1.3616553870114414,2.7559235746210273,2.965209106196813
-1.402208935130726,2.763151667334817,2.965209106196813
-1.442762483250011,2.770379760048606,2.965209106196813
-1.483316031369296,2.7776078527623955,2.965209106196813
-1.5238695794885808,2.784835945476185,2.965209106196813
-1.5644231276078657,2.7920640381899746,2.965209106196813
-1.6049766757271506,2.799292130903764,2.965209106196813
-1.6455302238464355,2.8065202236175537,2.965209106196813
-1.6798341274261475,2.8150794722817163,2.897072978501022
-1.7141380310058594,2.8236387209458784,2.897072978501022
-1.7484419345855713,2.832197969610041,2.897072978501022
-1.7827458381652832,2.840757218274203,2.897072978501022
-1.8170497417449951,2.8493164669383657,2.897072978501022
-1.851353645324707,2.857875715602528,2.897072978501022
-1.885657548904419,2.8664349642666904,2.897072978501022
-1.9199614524841309,2.8749942129308526,2.897072978501022
-1.9542653560638428,2.883553461595015,2.897072978501022
-1.9885692596435547,2.8921127102591773,2.897072978501022
-2.0228731632232666,2.90067195892334,2.897072978501022
-2.062184832312844,2.9065980911254883,2.991971825307414
-2.1014965014024214,2.9125242233276367,2.991971825307414
-2.140808170491999,2.918450355529785,2.991971825307414
-2.180119839581576,2.9243764877319336,2.991971825307414
-2.219431508671154,2.930302619934082,2.991971825307414
-2.258743177760731,2.9362287521362305,2.991971825307414
-2.2980548468503086,2.942154884338379,2.991971825307414
-2.3373665159398858,2.9480810165405273,2.991971825307414
-2.3766781850294634,2.954007148742676,2.991971825307414
-2.4159898541190405,2.959933280944824,2.991971825307414
-2.455301523208618,2.9658594131469727,2.991971825307414
-2.514880483800715,2.9792636307803066,2.920294961803588
-2.574459444392811,2.9926678484136406,2.920294961803588
-2.6340384049849077,3.006072066046975,2.920294961803588
-2.6936173655770044,3.019476283680309,2.920294961803588
-2.7531963261691006,3.032880501313643,2.920294961803588
-2.8127752867611973,3.046284718946977,2.920294961803588
-2.872354247353294,3.059688936580311,2.920294961803588
-2.93193320794539,3.073093154213645,2.920294961803588
-2.991512168537487,3.0864973718469795,2.920294961803588
-3.051091129129583,3.0999015894803135,2.920294961803588
-3.1106700897216797,3.1133058071136475,2.920294961803588
-3.1473910158330742,3.1129607287320225,-3.132195607796412
-3.1841119419444692,3.1126156503503974,-3.132195607796412
-3.2208328680558638,3.112270571968772,-3.132195607796412
-3.2575537941672583,3.111925493587147,-3.132195607796412
-3.2942747202786533,3.111580415205522,-3.132195607796412
-3.330995646390048,3.111235336823897,-3.132195607796412
-3.3677165725014424,3.110890258442272,-3.132195607796412
-3.4044374986128374,3.110545180060647,-3.132195607796412
-3.441158424724232,3.1102001016790215,-3.132195607796412
-3.477879350835627,3.1098550232973965,-3.132195607796412
-3.5146002769470215,3.1095099449157715,-3.132195607796412
-3.5462101156061347,3.100334470922297,-2.8590836821628463
-3.5778199542652476,3.091158996928822,-2.8590836821628463
-3.609429792924361,3.081983522935347,-2.8590836821628463
-3.641039631583474,3.0728080489418725,-2.8590836821628463
-3.672649470242587,3.0636325749483975,-2.8590836821628463
-3.7042593089017,3.054457100954923,-2.8590836821628463
-3.735869147560813,3.0452816269614478,-2.8590836821628463
-3.7674789862199263,3.036106152967973,-2.8590836821628463
-3.7990888248790395,3.0269306789744985,-2.8590836821628463
-3.8306986635381524,3.0177552049810235,-2.8590836821628463
-3.8623085021972656,3.008579730987549,-2.8590836821628463
-3.878459106792103,2.9818693724545566,-2.114633039319924
-3.894609711386941,2.9551590139215644,-2.114633039319924
-3.9107603159817783,2.928448655388572,-2.114633039319924
-3.9269109205766157,2.9017382968555796,-2.114633039319924
-3.943061525171453,2.8750279383225874,-2.114633039319924
-3.959212129766291,2.848317579789595,-2.114633039319924
-3.9753627343611284,2.821607221256603,-2.114633039319924
-3.991513338955966,2.794896862723611,-2.114633039319924
-4.007663943550804,2.768186504190618,-2.114633039319924
-4.023814548145641,2.741476145657626,-2.114633039319924
-4.0399651527404785,2.714765787124634,-2.114633039319924
-4.049852587959983,2.6893038749694824,-1.941195600265977
-4.059740023179487,2.663841962814331,-1.941195600265977
-4.069627458398992,2.6383800506591797,-1.941195600265977
-4.079514893618497,2.6129181385040283,-1.941195600265977
-4.089402328838002,2.587456226348877,-1.941195600265977
-4.099289764057506,2.5619943141937256,-1.941195600265977
-4.109177199277011,2.536532402038574,-1.941195600265977
-4.119064634496516,2.511070489883423,-1.941195600265977
-4.1289520697160205,2.4856085777282715,-1.941195600265977
-4.138839504935524,2.46014666557312,-1.941195600265977
-4.148726940155029,2.4346847534179688,-1.941195600265977
-4.164789633317427,2.4016789089549673,-2.0237167838686347
-4.180852326479825,2.3686730644919654,-2.0237167838686347
-4.196915019642223,2.335667220028964,-2.0237167838686347
-4.212977712804621,2.3026613755659624,-2.0237167838686347
-4.229040405967019,2.269655531102961,-2.0237167838686347
